2011-09-22 17:14:58 Notice: Notice (8): Undefined index: Usergroup in [/Applications/MAMP/htdocs/groupin/app/views/users/admin_index.ctp, line 34]
2011-09-22 17:15:04 Notice: Notice (8): Undefined index: Usergroup in [/Applications/MAMP/htdocs/groupin/app/views/users/admin_index.ctp, line 34]
2011-09-23 12:07:15 Notice: Notice (8): Undefined index: Usergroup in [/Applications/MAMP/htdocs/groupin/app/views/users/admin_index.ctp, line 34]
2011-09-23 12:07:31 Notice: Notice (8): Undefined index: Usergroup in [/Applications/MAMP/htdocs/groupin/app/views/users/admin_index.ctp, line 34]
2011-09-23 12:08:37 Notice: Notice (8): Undefined index: Usergroup in [/Applications/MAMP/htdocs/groupin/app/views/users/admin_index.ctp, line 34]
2011-09-23 12:09:03 Notice: Notice (8): Undefined index: Usergroup in [/Applications/MAMP/htdocs/groupin/app/views/users/admin_index.ctp, line 34]
2011-09-23 12:09:19 Notice: Notice (8): Undefined index: Usergroup in [/Applications/MAMP/htdocs/groupin/app/views/users/admin_index.ctp, line 34]
2011-09-23 12:09:20 Notice: Notice (8): Undefined index: Usergroup in [/Applications/MAMP/htdocs/groupin/app/views/users/admin_index.ctp, line 34]
2011-09-23 12:09:20 Notice: Notice (8): Undefined index: Usergroup in [/Applications/MAMP/htdocs/groupin/app/views/users/admin_index.ctp, line 34]
2011-09-23 12:09:26 Notice: Notice (8): Undefined index: Usergroup in [/Applications/MAMP/htdocs/groupin/app/views/users/admin_index.ctp, line 34]
2011-09-23 12:09:27 Notice: Notice (8): Undefined index: Usergroup in [/Applications/MAMP/htdocs/groupin/app/views/users/admin_index.ctp, line 34]
2011-09-23 12:10:48 Notice: Notice (8): Undefined index: Usergroup in [/Applications/MAMP/htdocs/groupin/app/views/users/admin_index.ctp, line 34]
2011-09-23 12:11:05 Notice: Notice (8): Undefined index: Usergroup in [/Applications/MAMP/htdocs/groupin/app/views/users/admin_index.ctp, line 34]
2011-09-23 12:11:05 Notice: Notice (8): Undefined index: Usergroup in [/Applications/MAMP/htdocs/groupin/app/views/users/admin_index.ctp, line 34]
2011-09-23 12:11:20 Notice: Notice (8): Undefined index: Usergroup in [/Applications/MAMP/htdocs/groupin/app/views/users/admin_index.ctp, line 34]
2011-09-23 12:11:20 Notice: Notice (8): Undefined index: Usergroup in [/Applications/MAMP/htdocs/groupin/app/views/users/admin_index.ctp, line 34]
2011-09-23 12:11:21 Notice: Notice (8): Undefined index: Usergroup in [/Applications/MAMP/htdocs/groupin/app/views/users/admin_index.ctp, line 34]
2011-09-23 12:11:58 Notice: Notice (8): Undefined index: Usergroup in [/Applications/MAMP/htdocs/groupin/app/views/users/admin_index.ctp, line 34]
2011-09-23 12:12:12 Notice: Notice (8): Undefined index: Usergroup in [/Applications/MAMP/htdocs/groupin/app/views/users/admin_index.ctp, line 34]
2011-09-23 12:12:23 Notice: Notice (8): Undefined index: Usergroup in [/Applications/MAMP/htdocs/groupin/app/views/users/admin_index.ctp, line 34]
2011-09-23 12:12:35 Notice: Notice (8): Undefined index: Usergroup in [/Applications/MAMP/htdocs/groupin/app/views/users/admin_index.ctp, line 34]
2011-09-23 12:13:10 Notice: Notice (8): Undefined index: Usergroup in [/Applications/MAMP/htdocs/groupin/app/views/users/admin_index.ctp, line 34]
2011-09-23 16:47:08 Notice: Notice (1024): Please change the value of 'Security.salt' in app/config/core.php to a salt value specific to your application in [/Applications/MAMP/htdocs/groupin/cake/libs/debugger.php, line 694]
2011-09-23 16:47:08 Notice: Notice (1024): Please change the value of 'Security.cipherSeed' in app/config/core.php to a numeric (digits only) seed value specific to your application in [/Applications/MAMP/htdocs/groupin/cake/libs/debugger.php, line 698]
2011-09-26 11:52:04 Notice: Notice (8): Undefined property: User::$User in [/Applications/MAMP/htdocs/groupin/app/models/user.php, line 150]
2011-09-26 16:38:18 Notice: Notice (8): Undefined variable: deals in [/Applications/MAMP/htdocs/groupin/app/views/deals/index.ctp, line 13]
2011-09-26 16:38:56 Notice: Notice (8): Undefined variable: deals in [/Applications/MAMP/htdocs/groupin/app/views/deals/index.ctp, line 14]
2011-09-26 16:39:29 Notice: Notice (8): Undefined variable: deals in [/Applications/MAMP/htdocs/groupin/app/views/deals/index.ctp, line 14]
2011-09-26 16:39:30 Notice: Notice (8): Undefined variable: deals in [/Applications/MAMP/htdocs/groupin/app/views/deals/index.ctp, line 14]
2011-09-26 16:39:41 Notice: Notice (8): Undefined variable: deals in [/Applications/MAMP/htdocs/groupin/app/views/deals/index.ctp, line 14]
2011-09-26 16:40:11 Notice: Notice (8): Undefined property: View::$pass in [/Applications/MAMP/htdocs/groupin/app/views/deals/index.ctp, line 2]
2011-09-26 16:40:11 Notice: Notice (8): Undefined variable: deals in [/Applications/MAMP/htdocs/groupin/app/views/deals/index.ctp, line 15]
2011-09-26 16:40:21 Notice: Notice (8): Undefined property: View::$param in [/Applications/MAMP/htdocs/groupin/app/views/deals/index.ctp, line 2]
2011-09-26 16:40:21 Notice: Notice (8): Undefined variable: deals in [/Applications/MAMP/htdocs/groupin/app/views/deals/index.ctp, line 15]
2011-09-26 16:40:26 Notice: Notice (8): Undefined variable: deals in [/Applications/MAMP/htdocs/groupin/app/views/deals/index.ctp, line 15]
2011-09-26 16:40:31 Notice: Notice (8): Undefined variable: deals in [/Applications/MAMP/htdocs/groupin/app/views/deals/index.ctp, line 15]
2011-09-26 16:40:34 Notice: Notice (8): Undefined variable: deals in [/Applications/MAMP/htdocs/groupin/app/views/deals/index.ctp, line 15]
2011-09-26 16:43:45 Notice: Notice (8): Undefined variable: deal_choice in [/Applications/MAMP/htdocs/groupin/app/views/deals/index.ctp, line 69]
2011-09-26 16:44:13 Notice: Notice (8): Undefined variable: deal_choice in [/Applications/MAMP/htdocs/groupin/app/views/deals/index.ctp, line 69]
2011-09-26 16:44:44 Notice: Notice (8): Undefined variable: deal_choice in [/Applications/MAMP/htdocs/groupin/app/views/deals/index.ctp, line 67]
2011-09-26 16:45:02 Notice: Notice (8): Undefined variable: deal_choice in [/Applications/MAMP/htdocs/groupin/app/views/deals/index.ctp, line 69]
2011-09-26 16:46:49 Notice: Notice (8): Undefined variable: deal_choice in [/Applications/MAMP/htdocs/groupin/app/views/deals/index.ctp, line 69]
2011-09-26 16:51:03 Notice: Notice (8): Undefined variable: tmp in [/Applications/MAMP/htdocs/groupin/app/controllers/deals_controller.php, line 75]
2011-09-26 16:51:03 Notice: Notice (8): Undefined variable: deals in [/Applications/MAMP/htdocs/groupin/app/views/deals/index.ctp, line 14]
2011-09-26 16:51:05 Notice: Notice (8): Undefined variable: tmp in [/Applications/MAMP/htdocs/groupin/app/controllers/deals_controller.php, line 75]
2011-09-26 16:51:07 Notice: Notice (8): Undefined variable: tmp in [/Applications/MAMP/htdocs/groupin/app/controllers/deals_controller.php, line 75]
2011-09-26 16:51:09 Notice: Notice (8): Undefined variable: tmp in [/Applications/MAMP/htdocs/groupin/app/controllers/deals_controller.php, line 75]
2011-09-26 16:51:09 Notice: Notice (8): Undefined variable: deals in [/Applications/MAMP/htdocs/groupin/app/views/deals/index.ctp, line 14]
2011-09-26 16:52:49 Notice: Notice (8): Undefined variable: d in [/Applications/MAMP/htdocs/groupin/app/views/deals/index.ctp, line 21]
2011-09-26 17:49:58 Notice: Notice (8): Undefined index: status in [/Applications/MAMP/htdocs/groupin/app/views/deals/index.ctp, line 72]
2011-09-26 17:52:40 Notice: Notice (8): Undefined index: observer_count in [/Applications/MAMP/htdocs/groupin/app/views/deals/index.ctp, line 93]
2011-09-26 17:53:08 Notice: Notice (8): Undefined index: retailer_count in [/Applications/MAMP/htdocs/groupin/app/views/deals/index.ctp, line 94]
2011-10-07 13:27:50 Notice: Notice (8): Undefined variable: deal in [/Applications/MAMP/htdocs/groupin/app/views/retailers/index.ctp, line 53]
2011-10-07 13:27:50 Notice: Notice (8): Undefined variable: deal in [/Applications/MAMP/htdocs/groupin/app/views/retailers/index.ctp, line 54]
2011-10-07 13:27:50 Notice: Notice (8): Undefined variable: deal in [/Applications/MAMP/htdocs/groupin/app/views/retailers/index.ctp, line 61]
2011-10-07 13:27:50 Notice: Notice (8): Undefined variable: deal in [/Applications/MAMP/htdocs/groupin/app/views/retailers/index.ctp, line 66]
2011-10-07 13:27:50 Notice: Notice (8): Undefined variable: deal in [/Applications/MAMP/htdocs/groupin/app/views/retailers/index.ctp, line 77]
2011-10-07 13:27:50 Notice: Notice (8): Undefined variable: deal in [/Applications/MAMP/htdocs/groupin/app/views/retailers/index.ctp, line 78]
2011-10-07 13:27:51 Notice: Notice (8): Undefined variable: deal in [/Applications/MAMP/htdocs/groupin/app/views/retailers/index.ctp, line 53]
2011-10-07 13:27:51 Notice: Notice (8): Undefined variable: deal in [/Applications/MAMP/htdocs/groupin/app/views/retailers/index.ctp, line 54]
2011-10-07 13:27:51 Notice: Notice (8): Undefined variable: deal in [/Applications/MAMP/htdocs/groupin/app/views/retailers/index.ctp, line 61]
2011-10-07 13:27:51 Notice: Notice (8): Undefined variable: deal in [/Applications/MAMP/htdocs/groupin/app/views/retailers/index.ctp, line 66]
2011-10-07 13:27:51 Notice: Notice (8): Undefined variable: deal in [/Applications/MAMP/htdocs/groupin/app/views/retailers/index.ctp, line 77]
2011-10-07 13:27:51 Notice: Notice (8): Undefined variable: deal in [/Applications/MAMP/htdocs/groupin/app/views/retailers/index.ctp, line 78]
2011-10-07 13:28:18 Notice: Notice (8): Undefined variable: deal in [/Applications/MAMP/htdocs/groupin/app/views/retailers/index.ctp, line 53]
2011-10-07 13:28:18 Notice: Notice (8): Undefined variable: deal in [/Applications/MAMP/htdocs/groupin/app/views/retailers/index.ctp, line 54]
2011-10-07 13:28:18 Notice: Notice (8): Undefined variable: deal in [/Applications/MAMP/htdocs/groupin/app/views/retailers/index.ctp, line 61]
2011-10-07 13:28:18 Notice: Notice (8): Undefined variable: deal in [/Applications/MAMP/htdocs/groupin/app/views/retailers/index.ctp, line 66]
2011-10-07 13:28:18 Notice: Notice (8): Undefined variable: deal in [/Applications/MAMP/htdocs/groupin/app/views/retailers/index.ctp, line 77]
